,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
17,21,21,21,"A 6-month-old infant presents with    2 weeks duration of erythematous papules on the soles of both feet and in the toe web spaces. On examination, a single burro   w is visi   ble on the left sole. Multiple family  members also comp   lain of a pruritic rash that has been bo thering them for several months. The family members have tried multiple over-the-counter    creams and remedies without success. The patie nt has no other medical problems or relevant family history.",Eczema,Scabies,Allergic contact dermatitis,Localized pruritus,Scabies,Dermatology,dermatology_public,case_21,ungendered
18,22,22,22,"A 42-year-old man presents with a f   our-day history of experiencing headache, malaise, and stabbing right-sided headache. Two days after his initial symptoms ap   peared, h   e developed a rash over the area of p ain. He reports th   at he went hiking through the Texas hill  country prior to becoming ill. The patient is otherwise in good health and has an unrema   rkable medical history. Physical examination r eveals unilateral erythematous, thin, raised plaques over the right forehead. In addition, he has no rele   vant   social or family history.",Zosteriform herpes simplex,Contact dermatitis,Herpes zoster,Scabies,Herpes zoster,Dermatology,dermatology_public,case_22,ungendered
19,24,24,24,"A 1-year-old boy presents with a si   ngle, L-shaped, yellow-orange hairless patch over the left preauricular skin. The patient’s mother notes that he has never g   rown hair    in that location. The mother is conc erned because the    area used to be smooth, but seems to be  changing. The patient has a history of prematurity and low birthweight but is otherwise h   ealthy. The patient has no relevant social or  family history.",Juvenile xanthogranuloma,Epidermal nevus,Syringocystadenoma papilliferum.,Nevus sebaceous,Nevus sebaceous,Dermatology,dermatology_public,case_24,ungendered
20,25,25,25,"An 8-year-old African-American boy    presents with a 3-day history of fever, pain, and a rash on his trunk. On examination, the patient has several fragile, bull   ous lesio   ns on his trunk, many of which have e roded, exposing er   ythematous, annular lesions. The patient  is febrile and shaking in the office, and he appears to be in pain. He has no other rele   vant social or family history and does not tak e any medications. His mother is very concerned about her son.",Bullous erythema multiforme,Stevens-Johnson syndrome,Bullous impetigo,Autoimmune bullous dermatoses,Bullous impetigo,Dermatology,dermatology_public,case_25,ungendered
21,26,26,26,"A 13-year-old boy presents to the d   ermatology clinic concerned about the development of red, itchy, and sometimes painful bumps on his fingers. He first noted    seeing th   e lesions 2 months prior, in early De cember. Although t   he initial lesions have since resolved,  new lesions appeared after a skiing trip the previous weekend. The patient is otherwise h   ealthy, with no significant past medical histo ry, and he does not take any medications. Physical examination reveals erythematous, tender papules on th   e la  teral and dorsal aspects of the distal fingers   .",Raynaud disease,"Cryoglobulinemia,",Perniosis,Chronic myelomonocytic leukemia,Perniosis,Dermatology,dermatology_public,case_26,ungendered
22,29,29,29,"A 72-year-old man presents to the c   linic with an intensely itchy rash on his abdomen and chest that appeared 2 months prior. He denies starting any new medicat   ions prio   r to the onset of the eruption and an y systemic symptom   s. Although he traveled and stayed in ho tels recently, he reports that his wife does not exhibit any similar symptoms. Physical e   xamination reveals numerous discrete papules,  crusted papules, and papulovesicles on the chest, abdomen, and mid-back. His upper and lower extremities,    fac  e, and groin are unaffected.",Grover disease,Scabies,Bullous pemphigoid,Pemphigus vulgaris,Grover disease,Dermatology,dermatology_public,case_29,ungendered
23,30,30,30,"The patient is a 38-year-old Hispan   ic woman who presents with a 1-year history of a very pruritic rash over her interscapular area. On examination, she has a c   ircular a   rea of slightly hyperpigmented macule s in the interscap   ular region. The patient complains of pr uritus but no pain in the area of the rash. The patient has no other medical problems and    has no systemic symptoms. She has no relevant  social or family history and does not take any medications.",Macular amyloidosis,Lichen amyloidosis,Prurigo nodularis,Paresthetica,Macular amyloidosis,Dermatology,dermatology_public,case_30,ungendered
24,33,33,33,"On day-of-life 2, a 3-day-old boy w   ho was born with no visible skin problems begins to develop erosions and bullae over both the palmar and plantar surfaces. T   hese bull   ae are localized to areas of friction  or trauma (eg, wh   ere electrocardiogram leads were placed) . The mother’s pregnancy was normal, and the infant had been born without complications.    Aside from the development of bullae, the infa nt has no evidence of any other medical problems. The infant’s parents are healthy and have no medical pr   oble  ms. No one in the infant’s family has had simi   lar dermatologic findings.",Staphylococcal infection,Herpes,Epidermolysis bullosa,Bullous impetigo,Epidermolysis bullosa,Dermatology,dermatology_public,case_33,ungendered
25,35,35,35,"A 79-year-old white man with an ext   ensive history of nonmelanoma skin cancer presents for a routine skin examination. During his visit, he asks to have a groin    rash che   cked. For 1 to 2 years, he has been u sing over-the-coun   ter and prescription antifungal and anti biotic creams for a presumed “jock itch.” Recently, he has developed more discomfort and    reports episodic, profuse bleeding from the ar ea. Examination reveals a large erythematous, eroded plaque on the posterior right scrotum extending ante   rior  ly to the right upper thigh. A nodule is prese   nt within the plaque. The left scrotum is m  inimally involved, and there is no adenopathy.",Squamous cell carcinoma in situ,Extramammary Paget disease,Langerhans cell histiocytosis,Amelanotic melanoma,Extramammary Paget disease,Dermatology,dermatology_public,case_35,ungendered
26,36,36,36,"A 61-year-old woman presents concer   ned about a white discoloration on her left breast that she first noticed 6 months earlier. It itches at times, and she is w   orried it    might be cancerous. She showed it to  her gynecologist    at her annual visit, and he referred her  to the dermatology clinic. Physical examination of the left breast reveals a 10-cm white   , smooth, porcelain-like plaque. There is no a ssociated erythema and no noticeable scale.",Lichen sclerosus et atrophicus,Lichen nitidus,Tinea versicolor,Vitiligo,Lichen sclerosus et atrophicus,Dermatology,dermatology_public,case_36,ungendered
27,37,37,37,"A 56-year-old man presents with dif   fuse pruritic papules involving the upper body, with nose and forehead thickening. Over the past 2 years, he has been evalua   ted by mu   ltiple specialists for dysphagia, ref lux, chronic kidne   y disease, hypertension, and dyspnea on  exertion. Examination results are significant for generalized firm, fleshy, dome-shaped p   apules of several millimeters in diameter, on  his forehead, ears, neck, trunk, back, proximal upper extremities, and dorsal hands, with forehead, glabe   lla,   and nose induration. Relevant laboratory find   ings include monoclonal gammopathy on serum   immunofixation, consisting of immunoglobulin (Ig) G_    and IgA_  , and unremarkable thyroid panel findings",Scleredema,Scleroderma,Scleromyxedema,Nephrogenic systemic fibrosis,Scleromyxedema,Dermatology,dermatology_public,case_37,ungendered
28,40,40,40,"A 13-month-old toddler with spreadi   ng eczema on his trunk and arms is brought in by his mother. She is applying moisturizer and a cortisone cream. However, 2 d   ays earli   er, a wound appeared on his left hand  that appears to b   e infected. Since then, more areas of ra w, oozing skin have developed. Examination reveals lichenified scaling plaques scattered    on the trunk and posterior knees and arms, and  his left arm has monomorphic crusted vesicles and ulcerations on an erythematous base.",Impetigo,Eczema herpeticum,Varicella zoster virus infection,Animal pox infection,Eczema herpeticum,Dermatology,dermatology_public,case_40,ungendered
29,41,41,41,"A 30-year-old healthy Hispanic woma   n presents with a slowly progressive facial deformity present since early childhood. She denies any new lesions during this    time, any    history of trauma to the area, and a ny family history    of similar skin lesions. Examination rev eals a bulging, deformed dermal mass with a “bag-of-worms” appearance involving the upper    right quadrant of her face, with hypertrophy  of the overlying skin and soft tissues. Neurofibromas and café-au-lait macules are not observed.",Schwannomas,Synovial sarcoma,Plexiform neurofibroma,Eczema herpeticum,Plexiform neurofibroma,Dermatology,dermatology_public,case_41,ungendered
30,42,42,42,"A healthy 45-year-old woman present   s with a several-month history of a small papule at the corner of her right eye. The lesion is asymptomatic and is not enlar   ging, but    she has cosmetic concerns. She denie s diplopia, vision    loss, or any other lesions on her face  and body. Examination reveals a dome-shaped, smooth, translucent papule filled with water   y fluid located below the lateral canthus of h er right eye.",Cystic pleomorphic adenomas,Warthin tumors,Mucous retention cysts,Hidrocystomas,Hidrocystomas,Dermatology,dermatology_public,case_42,ungendered
31,43,43,43,"A 32-year-old white woman who has n   ever smoked presents with pruritic, tender, erythematous, violaceous patches with eczema-like blisters on her upper, lateral    thighs.    In 2012, she began traveling annually  from Pennsylvania    to South Carolina, from January through  April, where she works with and rides horses daily from morning to evening. Her symptoms    began in her first year in South Carolina and  appear consistently from January through March. Her lesions appear initially in mid-January as a red dot    and   progress by mid-February. They resolve sponta   neously in March.",Chilblains,Cutaneous lupus erythematosus,Equestrian perniosis,Cutaneous sarcoidosis,Equestrian perniosis,Dermatology,dermatology_public,case_43,ungendered
32,44,44,44,"A healthy 30-year-old man presents    with a 3-year history of an asymptomatic, fleshy papule at the base of his great toe. He denies any new lesions during this    time, a h   istory of trauma to the area, or a fa mily history of si   milar skin lesions. He was treated previ ously by another dermatologist with cryotherapy; however, he returns to the clinic with r   ecurrence of the lesion. Examination reveals a  pedunculated, flesh-colored, well-demarcated tumor on the plantar surface of the base of his great toe.",Acquired digital fibrokeratoma (ADFK),Pyogenic granuloma,Necrobiosis lipoidica,Cutaneous horn,Acquired digital fibrokeratoma (ADFK),Dermatology,dermatology_public,case_44,ungendered
33,46,46,46,"A 60-year-old man presents with rap   idly growing lesions on his face, trunk, axillae, flexural areas, and groin. The lesions appeared 3 months earlier in his pe   rianal ar   ea and extended rapidly to other area s. Previously, he    was treated with topical agents for atop ic dermatitis and seborrheic dermatitis without improvement. Examination reveals dissemin   ated violaceous papules and plaques on the fac e, trunk, axillae, and perianal area; some lesions were confluent and ulcerated. Yellowish-red to skin-co   lore  d papules are present on the scalp. He has no    palpable lymphadenopathy or organomegaly.",Seborrheic dermatitis,Cutaneous Langerhans cell histiocytosis,Prurigo nodularis,Atopic dermatitis,Cutaneous Langerhans cell histiocytosis,Dermatology,dermatology_public,case_46,ungendered
34,47,47,47,"A 13-year-old girl presents with a    cystic lesion that has been on her forearm for several years. Concerned about the lesion, she reports that it may have grown    slightly    larger in the past year and it is in termittently painf   ul. More recently, a second similar lesi on has appeared in close proximity. She denies any other suspicious lesions elsewhere on    her skin. Her family history is negative for s kin cancer, and she reports no other medical conditions. Physical examination reveals two well-defined 6-   mm n  odules that are rubbery, slightly tender, and    pink on the right proximal ventral forearm.   The overlying skin is intact, and there is no associ   ated aden  opathy.",neuroma,Angiolipoma,Glomus tumor,Spiradenoma,Spiradenoma,Dermatology,dermatology_public,case_47,ungendered
35,48,48,48,"A 62-year-old man with well-control   led rosacea, a monoclonal gammopathy of undetermined significance, and chronic lymphocytic leukemia (CLL; stable on no curre   nt therap   y) was seen in the clinic for a full- body skin check. R   esults of his examination were unremarka ble except for the presence of periorbital, yellow-brown plaques with violaceous borders    involving the upper and lower eyelids, bilater ally. There was induration, but no warmth or tenderness, of the periorbital plaques. He first noticed the   se l  esions around the time he was diagnosed with C   LL; initially they were more discrete yello  w papules that developed into plaques over time. They    are comp  letely asymptomatic.",Adult-onset xanthogranuloma,Necrobiotic xanthogranuloma,Erdheim-Chester disease,Adult-onset asthma with periocular xanthogranuloma,Necrobiotic xanthogranuloma,Dermatology,dermatology_public,case_48,ungendered
36,51,51,51,"A 28-year-old healthy white woman w   ith no significant past medical history presents with an enlarging papule on her right lateral neck. She describes a 1- to 2   -mm pink    papule that grew to approximately 10  mm within the past    week. With minimal rubbing or trauma, t he papule intermittently bleeds. It is otherwise nontender and nonpruritic. She has no hi   story of skin cancer and is taking oral contra ceptives. Physical examination shows a pink, friable papule on a stalk on the right lateral neck. There a   re n  o other similar lesions seen on examination.",Amelanotic melanoma,Kaposi sarcoma,Pyogenic granuloma,Bacillary angiomatosis,Pyogenic granuloma,Dermatology,dermatology_public,case_51,ungendered
37,52,52,52,"A healthy 12-month-old infant girl    presents with a yellowish-orange papule on the right upper extremity. Her mother first noticed this lesion approximately 6 m   onths ear   lier. It has never bled, ulcerated, o r formed blisters.    The infant does not scratch the lesion  nor appears otherwise bothered by it. However, when the lesion is rubbed, it appears to s   well and turn bright red. On physical examinat ion, there is a soft, oval-shaped, yellowish papule with a peripheral rim of erythema on the right extens   or f  orearm.",Solitary mastocytoma,Pseudomonas nail infection,Epidermolysis bullosa,Bullous arthropod bites,Solitary mastocytoma,Dermatology,dermatology_public,case_52,ungendered
38,53,53,53,"An otherwise healthy 60-year-old di   shwasher presents with asymptomatic green discoloration of his right middle fingernail over a period of 2 months. The discol   oration b   egan from the distal margin. He denie s wearing gloves w   hile working and reports a tendency to p ick at his nails when nervous. On examination, distal onycholysis and green discoloration    are present exclusively on the right middle n ail plate starting from the distal edge without signs of paronychia. Dermoscopy reveals pigment localizat   ion   under the nail plate.",Subungual hematomas,Glomus tumors,Pseudomonas nail infection,Solitary mastocytoma,Pseudomonas nail infection,Dermatology,dermatology_public,case_53,ungendered
39,55,55,55,"A 50-year-old woman presents with a    5-day history of progressive, painful rash involving her face, trunk, extremities, nasal tip, and ears, in addition to feve   r and art   hralgia. She admits to a history of p olysubstance use a   nd states that her last use was a week p rior to symptom onset. She denies a history of autoimmune disease or recent travel. Exami   nation reveals retiform purpura with areas of  necrosis and bullae formation. Urine toxicology screening is positive for cocaine, and laboratory finding   s in  clude leukopenia and an elevated erythrocyte s   edimentation rate (70 mm/h).",Disseminated intravascular coagulation,Warfarin-induced skin necrosis,Tinea incognito,Levamisole-induced antineutrophil cytoplasmic antibody vasculitis,Levamisole-induced antineutrophil cytoplasmic antibody vasculitis,Dermatology,dermatology_public,case_55,ungendered
40,58,58,58,"A 30-year-old Hispanic woman presen   ts with her 1-year-old son, concerned that he has only small amounts of thin, wispy hair on his head and has none anywhere e   lse on hi   s body. She notes that he does not ye t have any teeth,    but has a large forehead and ears. He ha s been irritable and crying for the past day. She reveals a personal history of very high    body temperature at times during the summer a nd says she customarily stays indoors with the air conditioning on, especially in the summer. On physical    exa  mination, she has sparse hair on her scalp and    eyebrows, as well as eczematous patches on   her bilateral lower extremities.",Schöpf-Schulz-Passarge syndrome,Witkop tooth and nail syndrome,Trichodento-osseous syndrome,Hypohidrotic ectodermal dysplasia,Hypohidrotic ectodermal dysplasia,Dermatology,dermatology_public,case_58,ungendered
41,60,60,60,"A 25-year-old man with no remarkabl   e past medical history presents with an itchy rash on the feet. Symptoms began 2 months ago, starting over the dorsal toes w   ith redne   ss, scaling, and itching. The eruptio n spread over the    dorsum of the feet and progressed to wee ping and crusting. He reports recently buying new shoes for work as a chef, which require   s 15 hours daily of standing. Due to profuse s weating, his socks become soaked daily. Examination reveals symmetric erythematous plaques over the bilat   eral   dorsum of both feet with fissures, scaling, a   nd lichenification. No blisters or vesicles   are present, but there are scattered crusted erosion   s.",Mycosis fungoides,Dyshidrosis,Sézary syndrome,Shoe dermatitis,Shoe dermatitis,Dermatology,dermatology_public,case_60,ungendered
42,61,61,61,"A 55-year-old black man presents fo   r evaluation of fine wrinkles that had developed over the past year. Physical examination reveals diffuse areas offine wrink   ling that    run parallel to lines of cleavage on  his neck, chest,    axilla, trunk, back, and upper arms bila terally. The affected skin has normal pigmentation and lacks erythema, induration, and at   rophy. Lateral tension obliterates the wrinkli ng. The patient never notes any inflammation, itching, or pain. There are no signs or symptoms of systemi   c in  volvement. He denies sunbathing and denies any    history of skin disorders or other signifi  cant health problems.",Marshall syndrome,Perifollicular elastolysis,Mid-dermal elastolysis,Anetoderma,Mid-dermal elastolysis,Dermatology,dermatology_public,case_61,ungendered
43,62,62,62,"A 26-year-old African American man    with no significant past medical history presents with a growth on his left foot that had been increasing in size for 1 year   . He init   ially thought it was a wart but had c oncerns when it co   ntinued to grow and became painful. Exam ination reveals an exophytic, brown, and mildly tender nodule, 3cm in diameter, on his le   ft medial heel and instep. The overlying skin  is crusted and friable. His nails and hair show no abnormalities. There is no associated lymphadenopathy.    The   remainder of the examination is unremarkable.",Ulcers,Hematomas,Acral lentiginous melanoma,Dysplastic nevus,Acral lentiginous melanoma,Dermatology,dermatology_public,case_62,ungendered
44,64,64,64,"A man, aged 68 years, with no known    history of atopy presents with a 4-month history of an itchy and burning rash on the legs that has been recurring every win   ter for t   he past 3 years. He notes that he had  dry skin at basel   ine and did not use emollients, but he d id try hydrocortisone 1% cream without improvement. Examination revealed ovoid, erythemat   ous, well-marginated plaques on the lower legs  and dorsal feet with variable scaling and focal weeping and crusting. There were no nail changes, and th   e re  st of his skin examination was notable only fo   r xerosis.",Bullous impetigo,Psoriasis,Tinea corporis,Nummular dermatitis,Nummular dermatitis,Dermatology,dermatology_public,case_64,ungendered
45,65,65,65,"An elderly man presents with asympt   omatic hyperpigmented, confluent, brown macules on his upper and lower lips, along with hyperpigmented macules on his hands.    He also    has diffuse blue-black bilateral mela nonychia with nail    dystrophy on his toenails, and his fing ernails contain longitudinal melanonychia with hyperpigmentation of the proximal nail bed   s. He denies any family history of mucocutaneo us pigmentation or gastrointestinal or systemic symptoms. In the last 5 years, results of a colonoscopy,    uppe  r gastrointestinal endoscopy, and blood work h   ave all been within normal limits.",Laugier-Hunziker syndrome,Peutz-Jeghers syndrome,Bandler syndrome,McCune-Albright syndrome,Laugier-Hunziker syndrome,Dermatology,dermatology_public,case_65,ungendered
46,66,66,66,"A man, aged 42 years, presents with    a 6-month history of a painful, scaly skin rash. The eruption is symmetrically distributed over photosensitive areas, affec   ting his    face, neck, upper back, forearms, and  hands. The dorsal    surfaces of his hands and forearms exhi bit a dusky brown coloration over rough and cracked skin. He complains of itching and bur   ning and reports intermittent vomiting and dia rrhea. He admits to heavy alcohol intake for the last 2 decades and denies taking any medications. Neurop   sych  iatric evaluation reveals short-term memory lo   ss, speech problems, and poor concentration  .",Pellagra,Polymorphous light eruption,Photoallergic skin reaction,Phototoxic skin reaction,Pellagra,Dermatology,dermatology_public,case_66,ungendered
47,67,67,67,"A 68-year-old white man presents wi   th 4 weeks of progressively worsening thickening of the skin and plaques on the bilateral nipple and areola. He has no perso   nal or fa   mily history of warts or epidermal ne vi and has not had    hormonal therapy. On examination, he ha s hyperpigmented, verrucous plaques bilaterally, with no associated erythema or lymphaden   opathy. Skin biopsy shows hyperkeratosis with  papillomatosis. Corticosteroid treatment failed, but there was some minor improvement with calcipotriol a   fter   several weeks of use.",Acanthosis nigricans,Darier disease,Chronic eczema,Nipple hyperkeratosis,Nipple hyperkeratosis,Dermatology,dermatology_public,case_67,ungendered
48,72,72,72,"A 65-year-old man presents with a r   ecurring rash on his back. He has had the rash several times before, most often during the summer, and it was treated succes   sfully wi   th an antifungal shampoo prescribed b y a prior dermatol   ogist. The rash is not itchy or painful.  He has a history of depression and hypertension. On physical examination, hyperpigmented    macules coalescing into patches with very fin e white scale are found. The lesions are scattered primarily on his upper chest and upper back.",Pityriasis rosea,Tinea corporis,Vitiligo,Tinea versicolor,Tinea versicolor,Dermatology,dermatology_public,case_72,ungendered
